host_id,title,description,address,lat,lng,bathroom_count,bed_count,bedroom_count,header_count_capacity,cleaning_fee,daily_price,lodging_tax_ratio,sale_ratio,service_fee,rating_star_score,review_count
1617,이김 아파트,"Quos optio hic commodi fuga est eos. Aperiam reiciendis voluptates esse at nulla facilis. Autem natus vel porro.
Nisi aliquam quae aut nulla.",충청남도 안양시 만안구 백제고분986가 (광수박읍),34.8825,128.62667,2,4,1,4,5900,91765,10,4,3800,3.82,417
681,유한회사 김김박 민박,Nobis sint nostrum sit rerum sapiente.,서울특별시 양천구 도산대354가,36.82167,128.63083,1,3,1,1,1800,293789,10,6,2800,1.44,311
1808,문김 민박,Praesentium officiis ipsum laudantium optio. Eum exercitationem natus eius molestiae accusantium. Maiores debitis odio minima ea architecto.,울산광역시 성동구 역삼거리,36.82167,128.63083,2,5,1,4,4900,37291,10,7,2000,2.03,299
138,이김 호텔,Perferendis dignissimos quos repudiandae voluptatibus mollitia temporibus. Molestias alias molestias tempore aperiam adipisci quam. Quibusdam quia amet esse quasi.,서울특별시 성동구 석촌호수30로,34.8825,128.62667,2,3,2,4,5200,221122,10,8,1300,2.38,85
152,류장김 민박,"Dolore dignissimos consectetur amet nobis nulla laboriosam sint. Nobis nulla eius enim delectus vero.
Ut deserunt provident eaque. Adipisci molestias cupiditate iusto.",경상남도 태백시 언주로,36.20389,127.08472,3,1,4,4,7800,363438,10,6,4700,4.16,165
108,주식회사 김 아파트,Cum iure natus est. Commodi itaque quis enim. Quos minus praesentium quo praesentium fugiat. Occaecati voluptatem quas veritatis deleniti explicabo neque molestias.,대구광역시 송파구 서초중앙로,37.1759,128.9889,2,3,5,1,7100,411503,10,9,3600,2.97,378
1881,(주) 우홍권 호텔,Quibusdam qui maiores expedita ea necessitatibus. Eaque odio laboriosam facere eligendi voluptates quisquam. Eius sed ea.,제주특별자치도 안산시 단원구 언주로,36.82167,128.63083,2,2,1,10,1600,130141,10,6,4800,2.01,478
1179,(유) 박김김 아파트,Quia facilis fugiat cum aliquam. Distinctio magnam numquam asperiores rerum. Velit quibusdam sapiente neque asperiores fugiat nostrum.,충청남도 이천시 논현거리 (춘자심읍),37.65639,126.835,1,4,1,6,6400,346604,10,5,4800,3.59,362
1063,(주) 한류한 아파트,Repellat sed nesciunt sint ipsa iusto illo. Illo doloremque illum id temporibus odit temporibus sed.,전라남도 평창군 개포7가 (영환김동),36.20389,127.08472,2,3,3,6,9900,205133,10,7,4600,1.37,57
423,홍이 민박,Rerum recusandae sit ipsum maiores saepe porro velit. Corrupti ullam a vitae. Cumque sed magnam voluptatum repellendus et.,강원도 평창군 봉은사가 (정자김이동),36.6009,126.665,1,3,4,9,7800,176722,10,8,1100,1.38,414
131,(유) 이 멘션,"Eligendi quia voluptates porro.
Voluptatem distinctio architecto non maiores numquam consectetur. Error in ut ipsam corporis explicabo distinctio. Rerum ad dolor placeat.",충청북도 동두천시 도산대78거리,37.65639,126.835,1,5,3,6,3300,286194,10,4,2400,3.24,138
1253,주식회사 이이나 민박,"Unde cum delectus est cum. Fuga tempora rerum natus. Maxime minima id est illum nobis alias.
Amet impedit sequi sint voluptate doloremque. Repudiandae repellat eveniet sint.",울산광역시 서구 봉은사56거리,36.82167,128.63083,3,2,4,3,4700,349208,10,6,3000,4.6,80
580,김박 게스트하우스,Dignissimos deserunt itaque tempore recusandae repellat. Aperiam maiores magni deleniti error. Iusto eligendi voluptatibus deleniti autem amet.,충청남도 성남시 선릉로,37.1759,128.9889,1,2,5,10,9100,72906,10,5,5000,2.77,401
1199,(주) 이김황 멘션,"Odio est praesentium nam quisquam laudantium. Recusandae quas ullam.
Nam occaecati iste hic. Ab dignissimos veniam soluta at quo maiores voluptate. Sit quam rem quia commodi tempore.",울산광역시 성북구 가락483거리,36.6009,126.665,2,1,3,7,6500,316839,10,3,2100,4.78,401
1461,김김 멘션,"Atque fugiat alias cumque recusandae inventore. Quidem nulla fuga sed.
Quia consequuntur harum amet recusandae. Ex mollitia sequi esse voluptatum omnis error.",대전광역시 서초구 논현976로,36.82167,128.63083,1,3,1,7,3900,374763,10,4,2700,1.56,166
1603,김김 아파트,"Doloribus id corrupti ex tenetur possimus. Incidunt adipisci architecto maiores.
Necessitatibus quidem inventore necessitatibus sint. Pariatur aliquam vel quo natus ducimus cum eius.",서울특별시 양천구 오금94로,34.8825,128.62667,2,5,4,10,4100,329473,10,6,900,4.06,329
1510,이장배 민박,Molestiae dolor nesciunt magni perspiciatis minus. Placeat neque veritatis placeat. Sed dolores vero numquam unde ipsam reiciendis.,서울특별시 종로구 선릉거리,37.65639,126.835,3,1,5,8,6300,162429,10,7,1300,4.82,52
1920,하윤이 호텔,"Doloremque laudantium quibusdam occaecati nemo. Aspernatur veniam sunt molestiae delectus harum tempora quaerat.
Placeat voluptate temporibus. Qui asperiores ducimus repudiandae eum blanditiis atque.",광주광역시 은평구 반포대길,37.1759,128.9889,2,3,4,8,8700,267968,10,10,2600,4.77,25
354,(주) 김 게스트하우스,Ea ullam perferendis dicta repellat veniam qui. Consectetur consectetur ratione. Amet ipsum adipisci ratione aliquam repudiandae cupiditate. Mollitia asperiores quod ex voluptatem.,전라북도 시흥시 논현로,36.6009,126.665,1,1,4,7,7300,102396,10,4,1900,3.79,124
1369,(주) 김김김 민박,Nobis inventore sapiente dolore officiis aspernatur tempore. Sed doloremque cumque.,충청북도 홍천군 봉은사2길 (지민김박리),36.6009,126.665,2,1,4,7,7800,52501,10,10,2800,2.53,116
1154,(유) 김 한옥,Commodi voluptates ratione in ullam soluta itaque. Optio ea odio vero labore fugit ut officiis.,전라남도 부천시 역삼로,34.8825,128.62667,3,3,5,6,2800,195806,10,7,1700,1.21,298
1036,주식회사 박김노 민박,"Odio modi soluta odio officiis minus nobis.
Ratione nam magni dignissimos quisquam quod. Labore sequi non ipsum molestiae ex quidem.",대구광역시 관악구 도산대88길,36.20389,127.08472,1,3,1,1,7600,352691,10,5,4000,1.14,37
1546,유한회사 우안이 멘션,Dolorem ea necessitatibus excepturi. Omnis quia quasi corrupti ipsam in cumque. Tempora neque eum qui nesciunt laborum id incidunt.,경기도 군포시 양재천가,37.65639,126.835,3,3,3,4,3400,500028,10,8,2400,3.16,80
1002,유한회사 박 한옥,"Aut amet eos ullam. Nihil temporibus doloremque. Labore ducimus repudiandae minus amet.
Quos veniam illum recusandae deserunt officiis voluptate. Repudiandae voluptas cum aut minima numquam illo.",경상북도 안산시 상록구 역삼길,37.1759,128.9889,1,5,2,10,3400,35291,10,6,2100,4.7,341
952,주식회사 곽 모텔,"Doloremque ut exercitationem id impedit porro. Tempore vitae alias libero eligendi hic. Itaque necessitatibus ipsam a atque eligendi nam.
Corporis voluptatem nam odio.",강원도 논산시 선릉42가 (정희김황동),37.65639,126.835,1,4,4,6,8800,37049,10,9,1300,2.53,210
4,(유) 이김윤 도미토리,Incidunt totam sit hic dolorem. Ducimus modi pariatur laborum fugiat minima reiciendis hic. Dolores quibusdam in culpa officiis dolor nesciunt.,광주광역시 마포구 서초대로 (예원이김리),36.6009,126.665,1,4,4,6,7600,218605,10,1,1900,3.76,385
1892,주식회사 박권강 민박,"Asperiores veniam voluptatum animi voluptas doloremque libero voluptate.
Sit officia occaecati. Minima ullam autem ullam. Minima assumenda quas officiis enim ducimus quod nemo.",전라북도 고양시 덕양구 백제고분로 (영철백동),36.20389,127.08472,3,3,3,8,6000,51487,10,9,1000,4.73,350
808,김김 한옥,"Molestias inventore unde nam fugit. Numquam minus ad.
Aut eveniet delectus inventore aliquid magnam. Possimus nulla aperiam earum. Fuga aut distinctio quod nobis.",인천광역시 용산구 봉은사03거리,37.65639,126.835,3,4,2,1,5300,139716,10,4,500,3.22,46
1382,임이박 호텔,"Fugit praesentium dolorum qui. Veniam sequi labore fuga quaerat corrupti. Repudiandae eius ut rem doloremque cupiditate neque.
Magni nisi similique placeat. Suscipit nam voluptate.",부산광역시 강동구 논현257거리 (영식서면),34.8825,128.62667,2,5,5,1,3300,219136,10,7,2300,4.86,441
1987,정김 모텔,"Molestiae repellendus possimus doloremque provident mollitia. Esse minus veniam et alias cupiditate.
Dolorum veniam unde eveniet. Rerum modi odio aspernatur.",경기도 화천군 서초대로 (보람우동),34.8825,128.62667,1,4,5,9,6500,174392,10,7,1000,1.76,293
1958,주식회사 문 멘션,"Amet deserunt iusto libero omnis. Dolores dolorum molestias voluptatem.
Vitae quibusdam ab id quas quia. Eum autem voluptates. Dolore odit voluptatum necessitatibus veniam deserunt.",전라남도 화성시 삼성로 (혜진김최마을),34.8825,128.62667,3,1,5,5,5000,79523,10,2,2000,4.94,421
1401,김이고 민박,Totam quidem minus. Accusantium veritatis saepe voluptates magni. Animi eos rem dignissimos consequatur sunt.,경기도 공주시 강남대거리,37.65639,126.835,3,3,2,4,5600,103864,10,4,1700,2.72,147
1862,김이 게스트하우스,Tenetur soluta asperiores ducimus reiciendis occaecati. Itaque quo accusamus natus totam iure. Dicta ad eaque est.,대구광역시 서구 석촌호수374길 (준영김남읍),37.1759,128.9889,2,2,4,8,1500,532173,10,1,2500,2.08,216
929,윤서 민박,"Inventore minus vel eius illo.
Non libero itaque labore natus officia occaecati error. Voluptatum minima eum commodi minima. Quos quo possimus ut.",광주광역시 동대문구 학동5길,36.82167,128.63083,3,3,4,5,6300,751926,10,9,1500,4.17,322
544,(주) 박 게스트하우스,Iste excepturi quam laudantium. Mollitia cum exercitationem aperiam. Officia sequi nostrum veritatis natus.,경상남도 계룡시 봉은사8거리,37.1759,128.9889,2,4,4,3,9700,95632,10,10,1600,4.47,198
1201,유한회사 이전송 호텔,"Tempora consequuntur nam et placeat. Illum sequi laudantium sint. Corporis velit omnis reprehenderit.
Numquam velit illo magnam ipsum quo a. Explicabo eligendi aliquid amet quo quia quas.",대구광역시 양천구 논현길 (민서이박읍),36.6009,126.665,2,1,5,5,3600,347157,10,3,4700,2.87,203
1141,(유) 김박손 아파트,"Repellat atque non doloribus. Voluptate debitis numquam vero placeat.
Earum deleniti vero quam possimus voluptatum. Blanditiis veniam exercitationem voluptates. Quas dicta occaecati velit.",경기도 안산시 상록구 선릉709길,34.8825,128.62667,1,5,4,9,2600,55131,10,5,4600,2.33,31
1075,이김박 도미토리,"Atque officiis dicta quasi. Hic eos cum accusantium.
Quibusdam labore labore assumenda hic porro. Pariatur veniam odio ipsa.",강원도 진천군 오금7거리 (유진황면),34.8825,128.62667,1,1,1,10,4000,271561,10,9,3100,3.44,423
1639,(유) 이 한옥,"Esse repellat aliquam inventore.
Corrupti doloribus exercitationem. Explicabo tenetur eum dicta aperiam minima maxime cupiditate. Quod molestiae incidunt neque aliquid aperiam corrupti.",광주광역시 양천구 양재천로 (영길장리),36.20389,127.08472,1,4,2,5,7900,182045,10,9,500,1.5,179
631,최백 게스트하우스,Minus natus ipsam voluptatum. Eaque totam ipsa neque. Nobis alias maxime.,전라남도 동해시 양재천가 (정웅이마을),37.1759,128.9889,1,3,4,5,1700,138075,10,8,3300,4.96,498
671,김이 한옥,"Modi id saepe qui. Deleniti tenetur deleniti nesciunt. Repudiandae delectus explicabo eaque.
Est rem consectetur vel sunt. Quibusdam quia incidunt ad ipsam id neque.",충청남도 공주시 압구정62길 (상호김김리),36.6009,126.665,3,5,2,10,3900,135191,10,8,4000,4.0,411
1981,홍배김 호텔,"Molestiae ab quia earum pariatur iusto sapiente reprehenderit. Possimus alias optio quo deleniti ipsum ullam. Deleniti magnam animi aliquam.
Enim quidem ea libero.",서울특별시 은평구 영동대16로,36.6009,126.665,2,1,2,8,6700,137431,10,5,2800,2.14,318
150,(주) 박박강 도미토리,"Officia a earum enim optio minima. Qui libero quia laboriosam impedit sunt nam. A ipsa illo temporibus minima.
Qui doloremque optio alias. Dolorem accusamus eos impedit facere voluptatum aliquid.",경상남도 춘천시 서초중앙가 (채원이이리),37.1759,128.9889,3,2,5,2,9500,55098,10,7,1900,1.4,47
1713,조이 게스트하우스,Quae sapiente perferendis unde dolor. Voluptatibus autem impedit quae saepe earum distinctio.,충청남도 보령시 개포로 (영식김김동),37.1759,128.9889,2,4,3,1,9700,419645,10,8,3800,4.76,160
1756,서송 도미토리,"Beatae exercitationem molestiae molestias architecto fugiat quas.
Earum repellat sapiente nostrum quis. Enim ut amet rem doloremque quidem quaerat. Id ipsa magni quae est.",경기도 보령시 테헤란거리,36.20389,127.08472,3,1,3,7,6400,50485,10,3,2900,3.28,216
1746,주식회사 곽김이 호텔,"Corrupti ipsa molestiae esse distinctio.
Dolorum tenetur sit harum. Esse quos ipsum ipsa quis asperiores mollitia.",인천광역시 관악구 도산대26거리,36.82167,128.63083,1,5,1,4,3300,341028,10,5,4200,2.39,202
503,이김최 도미토리,Sapiente magnam architecto non nesciunt perspiciatis praesentium. Iure commodi laborum temporibus rem modi.,충청남도 속초시 강남대94로,37.65639,126.835,3,4,3,10,5200,689179,10,1,4000,2.83,332
308,이우배 게스트하우스,Aliquam adipisci quisquam dolor sint impedit maxime. Non cumque aperiam at qui reprehenderit sint. Ut minus reiciendis.,대구광역시 서구 역삼1로 (민준김안읍),37.65639,126.835,1,2,3,8,5900,3510,10,4,4000,2.71,433
1631,(유) 임양송 모텔,Vitae nobis enim numquam dolores officiis. Totam adipisci modi beatae quia architecto tenetur.,부산광역시 도봉구 도산대길 (지혜장면),36.82167,128.63083,1,4,5,5,3800,220326,10,4,700,1.84,77
1604,윤박김 게스트하우스,Totam porro repudiandae ratione excepturi commodi. Quidem esse illo ipsa repellendus quia corrupti.,경기도 안양시 만안구 학동가 (병철권면),34.8825,128.62667,2,4,5,10,8200,143204,10,8,600,4.07,384
1328,안김양 민박,"Nulla provident ea. Quia ducimus nobis ducimus nihil.
Aliquid laudantium vero facilis repellat. Ut illo hic omnis.",세종특별자치시 성동구 언주2길 (영호김리),36.6009,126.665,3,3,5,7,4500,220998,10,10,1800,4.4,158
1826,유한회사 진곽이 모텔,"Reprehenderit dignissimos architecto doloremque. Suscipit eum nemo laborum natus.
Error nemo perferendis autem.
At aliquid impedit commodi similique omnis. Iste neque eius minus ex.",강원도 양양군 개포87거리,36.20389,127.08472,1,5,3,4,7500,208490,10,9,1600,4.85,492
321,(유) 서이엄 게스트하우스,"Nam fugit a. Fugiat expedita culpa quasi culpa qui eos modi.
Exercitationem harum beatae adipisci quia. Aperiam rem quasi distinctio accusamus veritatis.",부산광역시 북구 도산대9길,37.1759,128.9889,1,5,5,8,9100,212778,10,2,2700,2.67,489
1899,문박이 한옥,Ratione tenetur sint rem. Fugiat quisquam impedit tempora. Nesciunt facilis temporibus tempore laboriosam. Velit soluta quis fugiat repellendus.,경기도 고양시 일산서구 압구정8거리,34.8825,128.62667,3,1,1,10,4700,234822,10,10,1900,3.96,69
785,임곽이 멘션,"Eveniet labore dignissimos. Reprehenderit animi quia.
Expedita ullam quod non voluptatibus. Occaecati quasi accusantium occaecati. Assumenda nulla temporibus recusandae dolorem.",충청북도 서천군 봉은사로 (동현최이리),37.65639,126.835,3,1,1,7,3400,84032,10,6,1200,3.93,259
1075,한최 멘션,Eaque voluptas provident expedita maxime dolorum deserunt. Ad ullam quasi est.,인천광역시 동대문구 석촌호수754로,34.8825,128.62667,3,5,3,7,4100,639523,10,3,2000,1.44,66
680,(유) 배장노 멘션,"Quis expedita velit facilis. Doloremque numquam qui consequuntur tenetur.
Debitis hic eum molestiae placeat iste autem. Aliquid quis asperiores beatae inventore voluptates.",서울특별시 성북구 삼성94길,37.65639,126.835,1,5,5,3,4800,62270,10,3,5000,3.08,40
382,김김 한옥,"Perferendis nulla quas. Eius incidunt atque fugiat tenetur.
Velit unde porro ut.
Iste aperiam fuga modi dolorum sequi. Nisi sapiente et molestiae sit.",대전광역시 종로구 봉은사070로 (영미이송동),37.1759,128.9889,3,3,4,9,6800,558424,10,1,3100,1.86,247
30,유한회사 이이고 민박,"Illum ea temporibus aut vel laboriosam iusto. Nesciunt nobis illum quos dolorem ab ipsum. Similique eius quidem assumenda.
Repellendus voluptatem sed. Voluptatem officia sint deserunt quis.",부산광역시 강동구 강남대로 (중수윤장면),36.82167,128.63083,3,4,1,7,2300,136207,10,6,4100,4.62,355
1879,(유) 이 도미토리,"Officiis totam modi possimus velit consectetur distinctio. Esse reiciendis voluptate numquam animi.
Consequuntur tempore placeat odit. Similique non rerum consequatur qui nam.",경기도 청주시 흥덕구 석촌호수70가,37.65639,126.835,2,5,4,2,1700,149804,10,9,500,1.91,312
546,최이김 한옥,Voluptate omnis soluta in amet nostrum corporis exercitationem. Quos maxime dolores occaecati odit possimus nobis.,강원도 고양시 덕양구 봉은사로,36.20389,127.08472,3,5,1,3,5900,108547,10,7,3000,4.56,463
